long,lat,order,piece,linkid,group,citycode
-0.1234943,51.5067408,4,1,74,74.1,london
-0.123226,51.5067124,5,1,74,74.1,london
-0.1229686,51.5066774,6,1,74,74.1,london
-0.1226091,51.5065922,7,1,74,74.1,london
-0.1225421,51.5065021,1,1,75,75.1,london
-0.1229659,51.5065839,2,1,75,75.1,london
-0.1235425,51.5066757,3,1,75,75.1,london
-0.1240468,51.5067825,4,1,75,75.1,london
-0.1247603,51.5069178,5,1,75,75.1,london
-0.1252082,51.5070012,6,1,75,75.1,london
-0.1222041,51.5066223,1,1,76,76.1,london
-0.1222309,51.5065972,2,1,76,76.1,london
-0.1223516,51.5063869,3,1,76,76.1,london
-0.1224643,51.5062116,4,1,76,76.1,london
-0.1225716,51.506088,5,1,76,76.1,london
-0.1228184,51.5055187,6,1,76,76.1,london
-0.1230249,51.5048342,7,1,76,76.1,london
-0.123269,51.5046139,1,1,77,77.1,london
-0.1232636,51.5046339,2,1,77,77.1,london
-0.1230785,51.5052299,3,1,77,77.1,london
-0.1229069,51.505684,4,1,77,77.1,london
-0.1226842,51.5061365,5,1,77,77.1,london
-0.1225367,51.5063835,6,1,77,77.1,london
-0.1262569,51.5048726,1,1,78,78.1,london
-0.1262382,51.5048827,2,1,78,78.1,london
-0.1259056,51.5049344,3,1,78,78.1,london
-0.125412,51.5049895,4,1,78,78.1,london
-0.1250929,51.5049928,5,1,78,78.1,london
-0.1247898,51.5049661,6,1,78,78.1,london
-0.1243901,51.5049044,7,1,78,78.1,london
-0.1239073,51.5048092,8,1,78,78.1,london
-0.1233736,51.5047124,9,1,78,78.1,london
-0.1233467,51.5046573,1,1,79,79.1,london
-0.1237491,51.5047291,2,1,79,79.1,london
-0.1245484,51.5048776,3,1,79,79.1,london
-0.1248434,51.5049194,4,1,79,79.1,london
-0.1251358,51.5049428,5,1,79,79.1,london
-0.1255167,51.5049261,6,1,79,79.1,london
-0.1257581,51.504886,7,1,79,79.1,london
-0.1260826,51.5048426,8,1,79,79.1,london
-0.1262677,51.5047775,1,1,80,80.1,london
-0.1262248,51.5046139,2,1,80,80.1,london
-0.1261497,51.5043785,3,1,80,80.1,london
-0.1260853,51.5040011,4,1,80,80.1,london
-0.1260692,51.503744,5,1,80,80.1,london
-0.1260343,51.5034251,6,1,80,80.1,london
-0.1263213,51.5047775,1,1,81,81.1,london
-0.1262248,51.5044653,2,1,81,81.1,london
-0.1261818,51.5042649,3,1,81,81.1,london
-0.1261604,51.5040412,4,1,81,81.1,london
-0.1261014,51.5036188,5,1,81,81.1,london
-0.1260826,51.5034251,6,1,81,81.1,london
-0.1262033,51.5032648,1,1,82,82.1,london
-0.1262006,51.5032899,2,1,82,82.1,london
-0.126214,51.5035754,3,1,82,82.1,london
-0.1262435,51.5039561,4,1,82,82.1,london
-0.1263106,51.5043234,5,1,82,82.1,london
-0.1263589,51.5045254,6,1,82,82.1,london
-0.1264071,51.5046406,7,1,82,82.1,london
-0.1262435,51.5032648,1,1,83,83.1,london
-0.1262408,51.5032932,2,1,83,83.1,london
-0.126265,51.5036105,3,1,83,83.1,london
-0.1262972,51.5038809,4,1,83,83.1,london
-0.1263401,51.5041731,5,1,83,83.1,london
-0.1263937,51.5044269,6,1,83,83.1,london
-0.1264286,51.5045354,7,1,83,83.1,london
-0.1264635,51.5046289,8,1,83,83.1,london
-0.1242399,51.5010392,1,1,84,84.1,london
-0.1241434,51.5011695,2,1,84,84.1,london
-0.1240683,51.5014199,3,1,84,84.1,london
-0.1240951,51.5017271,4,1,84,84.1,london
-0.1239341,51.502198,5,1,84,84.1,london
-0.1237303,51.5028358,6,1,84,84.1,london
-0.1235533,51.5036171,7,1,84,84.1,london
-0.1232851,51.5045788,8,1,84,84.1,london
-0.1230866,51.5047992,1,1,85,85.1,london
-0.123199,51.504346,2,1,85,85.1,london
-0.1233977,51.5037206,3,1,85,85.1,london
-0.1235747,51.5030628,4,1,85,85.1,london
-0.1236713,51.5026855,5,1,85,85.1,london
-0.1239073,51.5019509,6,1,85,85.1,london
-0.1239288,51.5017171,7,1,85,85.1,london
-0.1239797,51.5011678,8,1,85,85.1,london
-0.1230115,51.5047992,1,1,86,86.1,london
-0.1230168,51.5047725,2,1,86,86.1,london
-0.1231778,51.5041481,3,1,86,86.1,london
-0.123446,51.5032632,4,1,86,86.1,london
-0.1236016,51.5026721,5,1,86,86.1,london
-0.1238269,51.5019609,6,1,86,86.1,london
-0.1239127,51.5011695,7,1,86,86.1,london
-0.1244156,51.500995,1,1,87,87.1,london
-0.1243888,51.5009958,2,1,87,87.1,london
-0.1241031,51.5009891,3,1,87,87.1,london
-0.1233065,51.5009566,4,1,87,87.1,london
-0.122577,51.5009282,5,1,87,87.1,london
-0.1213297,51.5008906,6,1,87,87.1,london
-0.1199645,51.5008614,7,1,87,87.1,london
-0.1193878,51.5008522,8,1,87,87.1,london
-0.118846,51.5008464,9,1,87,87.1,london
-0.1186757,51.500848,10,1,87,87.1,london
-0.1244169,51.5009724,1,1,88,88.1,london
-0.1243982,51.5009724,2,1,88,88.1,london
-0.1236579,51.5009507,3,1,88,88.1,london
-0.1227003,51.5009023,4,1,88,88.1,london
-0.1217696,51.5008756,5,1,88,88.1,london
-0.1210722,51.5008522,6,1,88,88.1,london
-0.1197714,51.5008305,7,1,88,88.1,london
-0.1189882,51.5008172,8,1,88,88.1,london
-0.118736,51.5008172,9,1,88,88.1,london
-0.1185456,51.5007621,1,1,89,89.1,london
-0.1189587,51.5007704,2,1,89,89.1,london
-0.1197284,51.5007921,3,1,89,89.1,london
-0.1207799,51.5008205,4,1,89,89.1,london
-0.1217535,51.5008439,5,1,89,89.1,london
-0.1224563,51.5008589,6,1,89,89.1,london
-0.1231751,51.5008873,7,1,89,89.1,london
-0.1235801,51.5008956,8,1,89,89.1,london
-0.118551,51.500727,1,1,90,90.1,london
-0.1192081,51.500742,2,1,90,90.1,london
-0.1204634,51.5007754,3,1,90,90.1,london
-0.1221532,51.5008172,4,1,90,90.1,london
-0.1230249,51.5008389,5,1,90,90.1,london
-0.1236016,51.5008572,6,1,90,90.1,london
-0.1259485,51.5010242,1,1,91,91.1,london
-0.1259337,51.5010259,2,1,91,91.1,london
-0.1255998,51.5010167,3,1,91,91.1,london
-0.124889,51.5009992,4,1,91,91.1,london
-0.1244317,51.5009866,5,1,91,91.1,london
-0.1244009,51.5009841,6,1,91,91.1,london
-0.1235814,51.5008689,1,1,92,92.1,london
-0.1235949,51.5008681,2,1,92,92.1,london
-0.1239543,51.5008806,3,1,92,92.1,london
-0.1242721,51.5009065,4,1,92,92.1,london
-0.1244894,51.5009132,5,1,92,92.1,london
-0.1247951,51.500924,6,1,92,92.1,london
-0.1250298,51.5009282,7,1,92,92.1,london
-0.1251881,51.5009307,8,1,92,92.1,london
-0.125392,51.5009357,9,1,92,92.1,london
-0.1255099,51.5009382,10,1,92,92.1,london
-0.125628,51.5009458,11,1,92,92.1,london
-0.1257044,51.5009424,12,1,92,92.1,london
-0.1242587,51.5009082,1,1,93,93.1,london
-0.1246691,51.500924,2,1,93,93.1,london
-0.1249494,51.5009249,3,1,93,93.1,london
-0.1252136,51.5009098,4,1,93,93.1,london
-0.125463,51.5009232,5,1,93,93.1,london
-0.1257044,51.5009307,6,1,93,93.1,london
-0.1263361,51.5011511,1,1,94,94.1,london
-0.1263361,51.5011569,2,1,94,94.1,london
-0.1263173,51.5013389,3,1,94,94.1,london
-0.1262717,51.5014366,4,1,94,94.1,london
-0.1262355,51.5016912,5,1,94,94.1,london
-0.1261832,51.5021821,6,1,94,94.1,london
-0.1260209,51.5022931,1,1,95,95.1,london
-0.126104,51.5019158,2,1,95,95.1,london
-0.1261631,51.5014801,3,1,95,95.1,london
-0.1261899,51.501303,4,1,95,95.1,london
-0.1262086,51.5011912,5,1,95,95.1,london
-0.125986,51.5022965,1,1,96,96.1,london
-0.125986,51.5022781,2,1,96,96.1,london
-0.1260102,51.5019258,3,1,96,96.1,london
-0.1260799,51.5014082,4,1,96,96.1,london
-0.1260987,51.5012513,5,1,96,96.1,london
-0.1260987,51.5011878,6,1,96,96.1,london
-0.1260209,51.5022931,1,1,97,97.1,london
-0.126029,51.5022798,2,1,97,97.1,london
-0.1260638,51.502016,3,1,97,97.1,london
-0.1261014,51.5017154,4,1,97,97.1,london
-0.1261309,51.5015284,5,1,97,97.1,london
-0.126155,51.5013097,6,1,97,97.1,london
-0.1261657,51.5011761,7,1,97,97.1,london
-0.125986,51.5022965,1,1,98,98.1,london
-0.125986,51.5022781,2,1,98,98.1,london
-0.1260236,51.5018974,3,1,98,98.1,london
-0.1260772,51.5015885,4,1,98,98.1,london
-0.1261255,51.5012563,5,1,98,98.1,london
-0.1261228,51.5011912,6,1,98,98.1,london
-0.126096,51.5002027,1,1,99,99.1,london
-0.1261282,51.499802,2,1,99,99.1,london
-0.1261416,51.4995382,3,1,99,99.1,london
-0.1260853,51.4993912,4,1,99,99.1,london
-0.1258412,51.4987484,5,1,99,99.1,london
-0.1258814,51.4986832,1,1,100,100.1,london
-0.1258841,51.498705,2,1,100,100.1,london
-0.1260343,51.4990723,3,1,100,100.1,london
-0.1261631,51.4994346,4,1,100,100.1,london
-0.1262328,51.499615,5,1,100,100.1,london
-0.1262596,51.4998003,6,1,100,100.1,london
-0.126265,51.5000291,7,1,100,100.1,london
-0.1262677,51.5000925,8,1,100,100.1,london
-0.1262704,51.5001092,9,1,100,100.1,london
-0.1274022,51.500171,1,1,101,101.1,london
-0.1278099,51.5001025,2,1,101,101.1,london
-0.128215,51.499984,3,1,101,101.1,london
-0.1286227,51.4998471,4,1,101,101.1,london
-0.1289579,51.4996968,5,1,101,101.1,london
-0.1293871,51.4995165,6,1,101,101.1,london
-0.1296027,51.499418,7,1,101,101.1,london
-0.1293898,51.4969901,1,1,102,102.1,london
-0.1294327,51.4972923,2,1,102,102.1,london
-0.1294917,51.4975979,3,1,102,102.1,london
-0.1295587,51.4977882,4,1,102,102.1,london
-0.1297143,51.4979285,5,1,102,102.1,london
-0.1298618,51.4980454,6,1,102,102.1,london
-0.1299074,51.4981205,7,1,102,102.1,london
-0.1299798,51.498356,8,1,102,102.1,london
-0.1299933,51.4983927,1,1,103,103.1,london
-0.1299906,51.4984044,2,1,103,103.1,london
-0.1299933,51.4985497,3,1,103,103.1,london
-0.1298752,51.4988753,4,1,103,103.1,london
-0.1298001,51.4991575,5,1,103,103.1,london
-0.1297706,51.4993244,1,1,104,104.1,london
-0.1297465,51.4992994,2,1,104,104.1,london
-0.1296982,51.4991758,3,1,104,104.1,london
-0.1297626,51.4989855,4,1,104,104.1,london
-0.1298913,51.498563,5,1,104,104.1,london
-0.1299343,51.4983693,6,1,104,104.1,london
-0.1298833,51.498169,7,1,104,104.1,london
-0.1298404,51.4980938,8,1,104,104.1,london
-0.1296848,51.4979469,9,1,104,104.1,london
-0.1295292,51.4978083,10,1,104,104.1,london
-0.1294273,51.4975394,11,1,104,104.1,london
-0.1293549,51.4970602,12,1,104,104.1,london
-0.1296,51.499418,1,1,105,105.1,london
-0.1296204,51.4994063,2,1,105,105.1,london
-0.1302695,51.4991792,3,1,105,105.1,london
-0.1315436,51.498715,4,1,105,105.1,london
-0.1321498,51.4984812,5,1,105,105.1,london
-0.1333594,51.4980437,6,1,105,105.1,london
-0.1337671,51.4978934,7,1,105,105.1,london
-0.127281,51.500315,1,1,106,106.1,london
-0.1273017,51.5003146,2,1,106,106.1,london
-0.1273379,51.5003188,3,1,106,106.1,london
-0.1274264,51.500363,4,1,106,106.1,london
-0.1274532,51.5004156,5,1,106,106.1,london
-0.1274492,51.5005124,6,1,106,106.1,london
-0.1274264,51.5007136,7,1,106,106.1,london
-0.1273929,51.5008464,8,1,106,106.1,london
-0.1273768,51.5008956,9,1,106,106.1,london
-0.1273566,51.5009282,10,1,106,106.1,london
-0.1273325,51.5009474,11,1,106,106.1,london
-0.127287,51.500279,1,1,107,107.1,london
-0.1273419,51.5002954,2,1,107,107.1,london
-0.1274304,51.5003263,3,1,107,107.1,london
-0.1274613,51.5003563,4,1,107,107.1,london
-0.1274921,51.5004298,5,1,107,107.1,london
-0.1275055,51.5004916,6,1,107,107.1,london
-0.1274841,51.5006402,7,1,107,107.1,london
-0.1274599,51.5008764,8,1,107,107.1,london
-0.1274519,51.5009257,9,1,107,107.1,london
-0.1274063,51.5009691,10,1,107,107.1,london
-0.1273017,51.5002595,1,1,108,108.1,london
-0.1273218,51.5002612,2,1,108,108.1,london
-0.1273687,51.5002687,3,1,108,108.1,london
-0.1274411,51.5002996,4,1,108,108.1,london
-0.12748,51.5003263,5,1,108,108.1,london
-0.1275162,51.5003764,6,1,108,108.1,london
-0.127531,51.5004273,7,1,108,108.1,london
-0.127551,51.500497,8,1,108,108.1,london
-0.1275404,51.5005993,9,1,108,108.1,london
-0.1275095,51.5008664,10,1,108,108.1,london
-0.1274948,51.5009274,11,1,108,108.1,london
-0.1274733,51.5009641,12,1,108,108.1,london
-0.1274411,51.5009841,13,1,108,108.1,london
-0.1276745,51.5002787,1,1,109,109.1,london
-0.1276691,51.500287,2,1,109,109.1,london
-0.1276249,51.5003572,3,1,109,109.1,london
-0.1276007,51.5005149,4,1,109,109.1,london
-0.1275967,51.5006953,5,1,109,109.1,london
-0.127582,51.5008405,6,1,109,109.1,london
-0.1275645,51.500934,7,1,109,109.1,london
-0.1275578,51.5010075,8,1,109,109.1,london
-0.1274921,51.5011461,1,1,110,110.1,london
-0.1272829,51.5011235,2,1,110,110.1,london
-0.1270133,51.5011002,3,1,110,110.1,london
-0.1266995,51.501091,4,1,110,110.1,london
-0.1265037,51.5010793,5,1,110,110.1,london
-0.1264004,51.501096,6,1,110,110.1,london
-0.1274183,51.500995,1,1,111,111.1,london
-0.1273875,51.5010225,2,1,111,111.1,london
-0.1273392,51.5010459,3,1,111,111.1,london
-0.1272628,51.5010626,4,1,111,111.1,london
-0.1271729,51.5010709,5,1,111,111.1,london
-0.1270401,51.5010693,6,1,111,111.1,london
-0.1269342,51.5010626,7,1,111,111.1,london
-0.1267089,51.5010534,8,1,111,111.1,london
-0.1265198,51.5010467,9,1,111,111.1,london
-0.1264675,51.5010467,10,1,111,111.1,london
-0.1273821,51.5009649,1,1,112,112.1,london
-0.1273151,51.5010083,2,1,112,112.1,london
-0.1272199,51.5010325,3,1,112,112.1,london
-0.127071,51.5010334,4,1,112,112.1,london
-0.126733,51.5010167,5,1,112,112.1,london
-0.1265909,51.5010142,6,1,112,112.1,london
-0.1264809,51.5010158,7,1,112,112.1,london
-0.1273593,51.5009541,1,1,113,113.1,london
-0.1272896,51.5009933,2,1,113,113.1,london
-0.1271783,51.5010083,3,1,113,113.1,london
-0.1269798,51.5010008,4,1,113,113.1,london
-0.1267746,51.5009958,5,1,113,113.1,london
-0.1266164,51.5009916,6,1,113,113.1,london
-0.1265466,51.5009933,7,1,113,113.1,london
-0.1264769,51.5009941,8,1,113,113.1,london
-0.1275337,51.5010192,1,1,114,114.1,london
-0.127539,51.5010325,2,1,114,114.1,london
-0.1276383,51.5011027,3,1,114,114.1,london
-0.1278287,51.5011327,4,1,114,114.1,london
-0.1283517,51.5011661,5,1,114,114.1,london
-0.1292557,51.5012229,6,1,114,114.1,london
-0.1298136,51.5012596,7,1,114,114.1,london
-0.1300979,51.501263,8,1,114,114.1,london
-0.1303446,51.501263,9,1,114,114.1,london
-0.1306504,51.5012479,10,1,114,114.1,london
-0.1311949,51.5011878,11,1,114,114.1,london
-0.1317246,51.5011277,12,1,114,114.1,london
-0.1317501,51.501126,1,1,115,115.1,london
-0.1340353,51.5009023,2,1,115,115.1,london
-0.1320666,51.5011411,1,1,116,116.1,london
-0.1319942,51.5011544,2,1,116,116.1,london
-0.1312539,51.5012312,3,1,116,116.1,london
-0.1304439,51.5013247,4,1,116,116.1,london
-0.1301435,51.5013398,5,1,116,116.1,london
-0.1296419,51.5013181,6,1,116,116.1,london
-0.129261,51.501273,7,1,116,116.1,london
-0.1283732,51.5012129,8,1,116,116.1,london
-0.1277912,51.5011728,9,1,116,116.1,london
-0.1275229,51.5011427,10,1,116,116.1,london
-0.1340246,51.5009641,1,1,117,117.1,london
-0.1328257,51.5010826,2,1,117,117.1,london
-0.1321042,51.5011427,3,1,117,117.1,london
-0.1340568,51.5009006,1,1,118,118.1,london
-0.1348615,51.5008038,2,1,118,118.1,london
-0.1362294,51.5006669,3,1,118,118.1,london
-0.1369214,51.5005951,4,1,118,118.1,london
-0.1377127,51.5005216,5,1,118,118.1,london
-0.1383215,51.5004615,6,1,118,118.1,london
-0.1384261,51.5004983,1,1,119,119.1,london
-0.1377878,51.5005717,2,1,119,119.1,london
-0.1369804,51.5006635,3,1,119,119.1,london
-0.1358646,51.5007938,4,1,119,119.1,london
-0.1345396,51.5009123,5,1,119,119.1,london
-0.1340246,51.5009641,6,1,119,119.1,london
-0.1395178,51.5009958,1,1,120,120.1,london
-0.1392844,51.5007821,2,1,120,120.1,london
-0.1390752,51.5006018,3,1,120,120.1,london
-0.138976,51.500535,4,1,120,120.1,london
-0.1388472,51.5004866,5,1,120,120.1,london
-0.1387614,51.5004815,6,1,120,120.1,london
-0.1386487,51.5004866,7,1,120,120.1,london
-0.1384529,51.5004966,8,1,120,120.1,london
-0.1395687,51.5009774,1,1,121,121.1,london
-0.1395661,51.5009591,2,1,121,121.1,london
-0.1392657,51.5006969,3,1,121,121.1,london
-0.1390672,51.50052,4,1,121,121.1,london
-0.1389304,51.5004682,5,1,121,121.1,london
-0.1387346,51.5004565,6,1,121,121.1,london
-0.1384261,51.5004983,7,1,121,121.1,london
-0.1383215,51.5004615,1,1,122,122.1,london
-0.1392871,51.5003496,2,1,122,122.1,london
-0.1396465,51.5003046,3,1,122,122.1,london
-0.140073,51.5002628,4,1,122,122.1,london
-0.1406309,51.5002027,5,1,122,122.1,london
-0.1397163,51.5009157,1,1,123,123.1,london
-0.1395527,51.5007754,2,1,123,123.1,london
-0.1393622,51.5006034,3,1,123,123.1,london
-0.1393059,51.5005166,4,1,123,123.1,london
-0.1393327,51.5004365,5,1,123,123.1,london
-0.1394239,51.500378,6,1,123,123.1,london
-0.1396063,51.5003513,7,1,123,123.1,london
-0.1400194,51.5002979,8,1,123,123.1,london
-0.1404378,51.5002578,9,1,123,123.1,london
-0.1406604,51.5002328,10,1,123,123.1,london
-0.1406765,51.5002912,1,1,124,124.1,london
-0.1407596,51.500378,2,1,124,124.1,london
-0.1407355,51.5005533,3,1,124,124.1,london
-0.1406631,51.5007086,4,1,124,124.1,london
-0.1405451,51.500924,5,1,124,124.1,london
-0.1411244,51.5001894,1,1,125,125.1,london
-0.140985,51.5002545,2,1,125,125.1,london
-0.1408213,51.5004315,3,1,125,125.1,london
-0.1407784,51.50057,4,1,125,125.1,london
-0.1406926,51.5007671,5,1,125,125.1,london
-0.140596,51.5009307,6,1,125,125.1,london
-0.1410708,51.5001209,1,1,126,126.1,london
-0.1410922,51.5001109,2,1,126,126.1,london
-0.1414973,51.4999623,3,1,126,126.1,london
-0.1419961,51.4997619,4,1,126,126.1,london
-0.1424333,51.4995883,5,1,126,126.1,london
-0.1427096,51.4994597,6,1,126,126.1,london
-0.142884,51.4993795,7,1,126,126.1,london
-0.1429939,51.4992627,8,1,126,126.1,london
-0.1432487,51.4990857,1,1,127,127.1,london
-0.1430744,51.4993044,2,1,127,127.1,london
-0.1429644,51.4994163,3,1,127,127.1,london
-0.1427498,51.4995114,4,1,127,127.1,london
-0.1421356,51.4997569,5,1,127,127.1,london
-0.1415804,51.4999823,6,1,127,127.1,london
-0.1411298,51.5001727,7,1,127,127.1,london
-0.1429939,51.4992627,1,1,128,128.1,london
-0.14301,51.4992443,2,1,128,128.1,london
-0.1432273,51.4990022,3,1,128,128.1,london
-0.1433212,51.4988586,4,1,128,128.1,london
-0.1434419,51.4986365,5,1,128,128.1,london
-0.1435331,51.4984929,6,1,128,128.1,london
-0.1437423,51.4982124,7,1,128,128.1,london
-0.143989,51.4981973,1,1,129,129.1,london
-0.1438308,51.4982909,2,1,129,129.1,london
-0.143702,51.4984361,3,1,129,129.1,london
-0.1435304,51.4986549,4,1,129,129.1,london
-0.1434177,51.4988319,5,1,129,129.1,london
-0.1433346,51.4989821,6,1,129,129.1,london
-0.1432487,51.4990857,7,1,129,129.1,london
-0.1356876,51.4975561,1,1,130,130.1,london
-0.1357841,51.4977949,2,1,130,130.1,london
-0.1359612,51.4980153,3,1,130,130.1,london
-0.1361462,51.4982107,4,1,130,130.1,london
-0.1364279,51.4983877,5,1,130,130.1,london
-0.136967,51.4986298,6,1,130,130.1,london
-0.1375571,51.4988519,7,1,130,130.1,london
-0.1378414,51.4989654,8,1,130,130.1,london
-0.1383349,51.4991307,9,1,130,130.1,london
-0.1389197,51.4993244,10,1,130,130.1,london
-0.1395661,51.4995281,11,1,130,130.1,london
-0.1401401,51.4997068,12,1,130,130.1,london
-0.1403198,51.4997953,13,1,130,130.1,london
-0.1405612,51.4999189,14,1,130,130.1,london
-0.1407409,51.5000424,15,1,130,130.1,london
-0.1407784,51.5000658,16,1,130,130.1,london
-0.1407677,51.5001443,1,1,131,131.1,london
-0.1407436,51.5001125,2,1,131,131.1,london
-0.1405638,51.4999639,3,1,131,131.1,london
-0.1402178,51.4997886,4,1,131,131.1,london
-0.1399523,51.4996818,5,1,131,131.1,london
-0.1392952,51.4994831,6,1,131,131.1,london
-0.1385763,51.4992426,7,1,131,131.1,london
-0.1379701,51.4990656,8,1,131,131.1,london
-0.1376322,51.4989337,9,1,131,131.1,london
-0.1371521,51.4987517,10,1,131,131.1,london
-0.136613,51.4985313,11,1,131,131.1,london
-0.1363528,51.498396,12,1,131,131.1,london
-0.136224,51.4983142,13,1,131,131.1,london
-0.1360738,51.4982107,14,1,131,131.1,london
-0.1358217,51.4979168,15,1,131,131.1,london
-0.135752,51.4978133,16,1,131,131.1,london
-0.1356286,51.4976079,17,1,131,131.1,london
-0.1339737,51.4978033,1,1,132,132.1,london
-0.1342714,51.4977315,2,1,132,132.1,london
-0.1347703,51.4976062,3,1,132,132.1,london
-0.1352289,51.4975344,4,1,132,132.1,london
-0.135473,51.4974894,5,1,132,132.1,london
-0.1357976,51.4974827,1,1,133,133.1,london
-0.1352611,51.4975728,2,1,133,133.1,london
-0.1346067,51.4976997,3,1,133,133.1,london
-0.1342231,51.4978066,4,1,133,133.1,london
-0.135532,51.4974025,1,1,134,134.1,london
-0.135532,51.4973892,2,1,134,134.1,london
-0.1354972,51.4972806,3,1,134,134.1,london
-0.1355481,51.4970836,4,1,134,134.1,london
-0.135583,51.4967396,5,1,134,134.1,london
-0.1356179,51.4965125,6,1,134,134.1,london
-0.1352048,51.4964006,7,1,134,134.1,london
-0.1349849,51.4963589,8,1,134,134.1,london
-0.1350895,51.4962988,1,1,135,135.1,london
-0.1351109,51.4963088,2,1,135,135.1,london
-0.1353577,51.4963656,3,1,135,135.1,london
-0.1355883,51.4964491,4,1,135,135.1,london
-0.1356876,51.4964941,5,1,135,135.1,london
-0.135701,51.496571,6,1,135,135.1,london
-0.1356232,51.4970886,7,1,135,135.1,london
-0.1356018,51.4972723,8,1,135,135.1,london
-0.1356179,51.4973407,9,1,135,135.1,london
-0.1355293,51.497481,1,1,136,136.1,london
-0.1359665,51.4974226,2,1,136,136.1,london
-0.1369482,51.4972873,3,1,136,136.1,london
-0.1379997,51.4971354,4,1,136,136.1,london
-0.1389974,51.4969801,5,1,136,136.1,london
-0.1394615,51.4969684,1,1,137,137.1,london
-0.1394346,51.49697,2,1,137,137.1,london
-0.1388204,51.4970686,3,1,137,137.1,london
-0.1375464,51.4972372,4,1,137,137.1,london
-0.1361999,51.4974226,5,1,137,137.1,london
-0.1358512,51.4974793,6,1,137,137.1,london
-0.1390323,51.4969751,1,1,138,138.1,london
-0.1401857,51.4968097,2,1,138,138.1,london
-0.1401749,51.4968089,1,1,139,139.1,london
-0.140584,51.4967521,2,1,139,139.1,london
-0.140985,51.4966954,3,1,139,139.1,london
-0.1413296,51.4966419,4,1,139,139.1,london
-0.1415522,51.4966077,5,1,139,139.1,london
-0.1426063,51.4966035,1,1,140,140.1,london
-0.1426224,51.4966052,2,1,140,140.1,london
-0.1428491,51.4966227,3,1,140,140.1,london
-0.1433305,51.4966678,4,1,140,140.1,london
-0.1436014,51.496677,5,1,140,140.1,london
-0.143989,51.496697,6,1,140,140.1,london
-0.1444906,51.4967095,7,1,140,140.1,london
-0.1426131,51.496581,1,1,141,141.1,london
-0.1431146,51.4966236,2,1,141,141.1,london
-0.14323,51.4966311,3,1,141,141.1,london
-0.1439501,51.4966611,4,1,141,141.1,london
-0.1443525,51.4966753,5,1,141,141.1,london
-0.144496,51.4966762,6,1,141,141.1,london
-0.144496,51.4966762,1,1,142,142.1,london
-0.1447213,51.4966945,2,1,142,142.1,london
-0.1449426,51.4967329,3,1,142,142.1,london
-0.1450391,51.496763,4,1,142,142.1,london
-0.1453409,51.4968815,5,1,142,142.1,london
-0.1456761,51.4970101,6,1,142,142.1,london
-0.1458558,51.4970711,7,1,142,142.1,london
-0.1455152,51.4959648,1,1,143,143.1,london
-0.145718,51.496284,2,1,143,143.1,london
-0.145888,51.4965626,3,1,143,143.1,london
-0.1460516,51.4968431,4,1,143,143.1,london
-0.1461455,51.4969734,5,1,143,143.1,london
-0.1454616,51.4959731,1,1,144,144.1,london
-0.145475,51.4960082,2,1,144,144.1,london
-0.1457217,51.4963706,3,1,144,144.1,london
-0.1459283,51.4967262,4,1,144,144.1,london
-0.1460946,51.4969817,5,1,144,144.1,london
-0.1457217,51.4956509,1,1,145,145.1,london
-0.1465264,51.495898,2,1,145,145.1,london
-0.1469663,51.4960316,3,1,145,145.1,london
-0.1450458,51.4962737,1,1,146,146.1,london
